ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,ShipDate
539,11530,SO59153,24.99,2025-05-31,2025-06-07
541,26737,SO59154,28.99,2025-05-31,2025-06-07
530,26737,SO59154,4.99,2025-05-31,2025-06-07
222,26737,SO59154,34.99,2025-05-31,2025-06-07
530,15760,SO59155,4.99,2025-05-31,2025-06-07
541,15760,SO59155,28.99,2025-05-31,2025-06-07
480,15760,SO59155,2.29,2025-05-31,2025-06-07
541,26576,SO59156,28.99,2025-05-31,2025-06-07
529,24736,SO59157,3.99,2025-05-31,2025-06-07
540,24736,SO59157,32.60,2025-05-31,2025-06-07
217,24736,SO59157,34.99,2025-05-31,2025-06-07
536,23067,SO59158,29.99,2025-05-31,2025-06-07
528,23067,SO59158,4.99,2025-05-31,2025-06-07
234,23067,SO59158,49.99,2025-05-31,2025-06-07
478,21693,SO59159,9.99,2025-05-31,2025-06-07
217,21693,SO59159,34.99,2025-05-31,2025-06-07
478,16497,SO59160,9.99,2025-05-31,2025-06-07
477,16497,SO59160,4.99,2025-05-31,2025-06-07
536,23060,SO59161,29.99,2025-05-31,2025-06-07
528,23060,SO59161,4.99,2025-05-31,2025-06-07
485,23060,SO59161,21.98,2025-05-31,2025-06-07
478,23060,SO59161,9.99,2025-05-31,2025-06-07
477,23060,SO59161,4.99,2025-05-31,2025-06-07
487,23060,SO59161,54.99,2025-05-31,2025-06-07
477,21492,SO59162,4.99,2025-05-31,2025-06-07
478,21492,SO59162,9.99,2025-05-31,2025-06-07
475,20114,SO59163,69.99,2025-05-31,2025-06-07
482,20114,SO59163,8.99,2025-05-31,2025-06-07
476,19856,SO59164,69.99,2025-05-31,2025-06-07
228,19856,SO59164,49.99,2025-05-31,2025-06-07
467,19856,SO59164,24.49,2025-05-31,2025-06-07
475,17036,SO59165,69.99,2025-05-31,2025-06-07
231,17036,SO59165,49.99,2025-05-31,2025-06-07
474,12107,SO59166,69.99,2025-05-31,2025-06-07
234,12107,SO59166,49.99,2025-05-31,2025-06-07
477,17428,SO59167,4.99,2025-05-31,2025-06-07
214,17428,SO59167,34.99,2025-05-31,2025-06-07
477,18776,SO59168,4.99,2025-05-31,2025-06-07
489,18776,SO59168,53.99,2025-05-31,2025-06-07
225,18776,SO59168,8.99,2025-05-31,2025-06-07
485,18600,SO59169,21.98,2025-05-31,2025-06-07
476,16590,SO59170,69.99,2025-05-31,2025-06-07
234,16590,SO59170,49.99,2025-05-31,2025-06-07
475,12508,SO59171,69.99,2025-05-31,2025-06-07
490,12508,SO59171,53.99,2025-05-31,2025-06-07
225,12508,SO59171,8.99,2025-05-31,2025-06-07
528,17703,SO59172,4.99,2025-05-31,2025-06-07
536,17703,SO59172,29.99,2025-05-31,2025-06-07
217,17703,SO59172,34.99,2025-05-31,2025-06-07
225,17703,SO59172,8.99,2025-05-31,2025-06-07
539,20058,SO59173,24.99,2025-05-31,2025-06-07
529,20058,SO59173,3.99,2025-05-31,2025-06-07
480,20058,SO59173,2.29,2025-05-31,2025-06-07
539,16536,SO59174,24.99,2025-05-31,2025-06-07
480,16536,SO59174,2.29,2025-05-31,2025-06-07
536,21514,SO59175,29.99,2025-05-31,2025-06-07
528,21514,SO59175,4.99,2025-05-31,2025-06-07
222,21514,SO59175,34.99,2025-05-31,2025-06-07
529,21112,SO59176,3.99,2025-05-31,2025-06-07
538,21112,SO59176,21.49,2025-05-31,2025-06-07
541,12566,SO59177,28.99,2025-05-31,2025-06-07
530,12566,SO59177,4.99,2025-05-31,2025-06-07
487,12566,SO59177,54.99,2025-05-31,2025-06-07
537,11066,SO59178,35.00,2025-05-31,2025-06-07
528,11066,SO59178,4.99,2025-05-31,2025-06-07
480,11066,SO59178,2.29,2025-05-31,2025-06-07
530,12636,SO59179,4.99,2025-05-31,2025-06-07
217,12636,SO59179,34.99,2025-05-31,2025-06-07
530,13569,SO59180,4.99,2025-05-31,2025-06-07
214,13569,SO59180,34.99,2025-05-31,2025-06-07
225,13569,SO59180,8.99,2025-05-31,2025-06-07
528,11716,SO59181,4.99,2025-05-31,2025-06-07
537,11716,SO59181,35.00,2025-05-31,2025-06-07
480,11716,SO59181,2.29,2025-05-31,2025-06-07
528,11928,SO59182,4.99,2025-05-31,2025-06-07
537,11928,SO59182,35.00,2025-05-31,2025-06-07
528,11838,SO59183,4.99,2025-05-31,2025-06-07
537,11838,SO59183,35.00,2025-05-31,2025-06-07
480,11838,SO59183,2.29,2025-05-31,2025-06-07
484,11838,SO59183,7.95,2025-05-31,2025-06-07
528,12895,SO59184,4.99,2025-05-31,2025-06-07
537,12895,SO59184,35.00,2025-05-31,2025-06-07
485,12895,SO59184,21.98,2025-05-31,2025-06-07
478,12895,SO59184,9.99,2025-05-31,2025-06-07
477,12895,SO59184,4.99,2025-05-31,2025-06-07
225,12895,SO59184,8.99,2025-05-31,2025-06-07
374,16727,SO59185,2443.35,2025-05-31,2025-06-07
484,16727,SO59185,7.95,2025-05-31,2025-06-07
590,14379,SO59186,769.49,2025-05-31,2025-06-07
214,14379,SO59186,34.99,2025-05-31,2025-06-07
237,14379,SO59186,49.99,2025-05-31,2025-06-07
596,15904,SO59187,539.99,2025-05-31,2025-06-07
485,15904,SO59187,21.98,2025-05-31,2025-06-07
234,15904,SO59187,49.99,2025-05-31,2025-06-07
355,14374,SO59188,2319.99,2025-05-31,2025-06-07
537,14374,SO59188,35.00,2025-05-31,2025-06-07
528,14374,SO59188,4.99,2025-05-31,2025-06-07
480,14374,SO59188,2.29,2025-05-31,2025-06-07
353,13452,SO59189,2319.99,2025-05-31,2025-06-07
485,13452,SO59189,21.98,2025-05-31,2025-06-07
478,13452,SO59189,9.99,2025-05-31,2025-06-07
477,13452,SO59189,4.99,2025-05-31,2025-06-07
376,20219,SO59190,2443.35,2025-05-31,2025-06-07
479,20219,SO59190,8.99,2025-05-31,2025-06-07
225,20219,SO59190,8.99,2025-05-31,2025-06-07
477,20219,SO59190,4.99,2025-05-31,2025-06-07
382,24460,SO59191,1120.49,2025-05-31,2025-06-07
390,25057,SO59192,1120.49,2025-05-31,2025-06-07
605,22404,SO59193,539.99,2025-05-31,2025-06-07
562,11056,SO59194,2384.07,2025-05-31,2025-06-07
222,11056,SO59194,34.99,2025-05-31,2025-06-07
577,25418,SO59195,1214.85,2025-05-31,2025-06-07
481,25418,SO59195,8.99,2025-05-31,2025-06-07
577,25394,SO59196,1214.85,2025-05-31,2025-06-07
222,25394,SO59196,34.99,2025-05-31,2025-06-07
561,24644,SO59197,2384.07,2025-05-31,2025-06-07
479,24644,SO59197,8.99,2025-05-31,2025-06-07
584,22291,SO59198,539.99,2025-05-31,2025-06-07
217,22291,SO59198,34.99,2025-05-31,2025-06-07
605,25989,SO59199,539.99,2025-05-31,2025-06-07
479,25989,SO59199,8.99,2025-05-31,2025-06-07
225,25989,SO59199,8.99,2025-05-31,2025-06-07
477,25989,SO59199,4.99,2025-05-31,2025-06-07
382,20374,SO59200,1120.49,2025-05-31,2025-06-07
581,17443,SO59201,1700.99,2025-05-31,2025-06-07
489,17443,SO59201,53.99,2025-05-31,2025-06-07
388,15925,SO59202,1120.49,2025-05-31,2025-06-07
606,22395,SO59203,539.99,2025-05-31,2025-06-07
538,22395,SO59203,21.49,2025-05-31,2025-06-07
480,22395,SO59203,2.29,2025-05-31,2025-06-07
484,22395,SO59203,7.95,2025-05-31,2025-06-07
575,13595,SO59204,2384.07,2025-05-31,2025-06-07
222,13595,SO59204,34.99,2025-05-31,2025-06-07
577,13007,SO59205,1214.85,2025-05-31,2025-06-07
214,13007,SO59205,34.99,2025-05-31,2025-06-07
586,29055,SO59206,742.35,2025-05-31,2025-06-07
477,29055,SO59206,4.99,2025-05-31,2025-06-07
479,29055,SO59206,8.99,2025-05-31,2025-06-07
225,29055,SO59206,8.99,2025-05-31,2025-06-07
225,11447,SO59207,8.99,2025-05-31,2025-06-07
573,11447,SO59207,2384.07,2025-05-31,2025-06-07
575,11455,SO59208,2384.07,2025-05-31,2025-06-07
489,11455,SO59208,53.99,2025-05-31,2025-06-07
225,11455,SO59208,8.99,2025-05-31,2025-06-07
576,11456,SO59209,2384.07,2025-05-31,2025-06-07
479,11456,SO59209,8.99,2025-05-31,2025-06-07
477,11456,SO59209,4.99,2025-05-31,2025-06-07
217,11456,SO59209,34.99,2025-05-31,2025-06-07
359,12560,SO59210,2294.99,2025-06-01,2025-06-08
477,12560,SO59210,4.99,2025-06-01,2025-06-08
478,12560,SO59210,9.99,2025-06-01,2025-06-08
491,12560,SO59210,53.99,2025-06-01,2025-06-08
361,12599,SO59211,2294.99,2025-06-01,2025-06-08
478,12599,SO59211,9.99,2025-06-01,2025-06-08
222,12599,SO59211,34.99,2025-06-01,2025-06-08
225,12599,SO59211,8.99,2025-06-01,2025-06-08
353,13600,SO59212,2319.99,2025-06-01,2025-06-08
478,13600,SO59212,9.99,2025-06-01,2025-06-08
477,13600,SO59212,4.99,2025-06-01,2025-06-08
222,13600,SO59212,34.99,2025-06-01,2025-06-08
231,13600,SO59212,49.99,2025-06-01,2025-06-08
353,13579,SO59213,2319.99,2025-06-01,2025-06-08
478,13579,SO59213,9.99,2025-06-01,2025-06-08
529,24278,SO59214,3.99,2025-06-01,2025-06-08
538,24278,SO59214,21.49,2025-06-01,2025-06-08
486,24278,SO59214,159.00,2025-06-01,2025-06-08
529,11911,SO59215,3.99,2025-06-01,2025-06-08
481,11911,SO59215,8.99,2025-06-01,2025-06-08
596,17803,SO59216,539.99,2025-06-01,2025-06-08
478,17803,SO59216,9.99,2025-06-01,2025-06-08
477,17803,SO59216,4.99,2025-06-01,2025-06-08
463,17803,SO59216,24.49,2025-06-01,2025-06-08
592,24536,SO59217,564.99,2025-06-01,2025-06-08
485,24536,SO59217,21.98,2025-06-01,2025-06-08
372,20811,SO59218,2443.35,2025-06-01,2025-06-08
225,20811,SO59218,8.99,2025-06-01,2025-06-08
222,20811,SO59218,34.99,2025-06-01,2025-06-08
363,15082,SO59219,2294.99,2025-06-01,2025-06-08
487,15082,SO59219,54.99,2025-06-01,2025-06-08
472,15082,SO59219,63.50,2025-06-01,2025-06-08
490,29283,SO59220,53.99,2025-06-01,2025-06-08
539,28995,SO59221,24.99,2025-06-01,2025-06-08
529,28995,SO59221,3.99,2025-06-01,2025-06-08
480,28995,SO59221,2.29,2025-06-01,2025-06-08
530,28360,SO59222,4.99,2025-06-01,2025-06-08
480,28360,SO59222,2.29,2025-06-01,2025-06-08
541,27241,SO59223,28.99,2025-06-01,2025-06-08
535,26000,SO59224,24.99,2025-06-01,2025-06-08
528,26000,SO59224,4.99,2025-06-01,2025-06-08
480,26000,SO59224,2.29,2025-06-01,2025-06-08
541,26577,SO59225,28.99,2025-06-01,2025-06-08
530,26577,SO59225,4.99,2025-06-01,2025-06-08
214,26577,SO59225,34.99,2025-06-01,2025-06-08
536,12183,SO59226,29.99,2025-06-01,2025-06-08
528,12183,SO59226,4.99,2025-06-01,2025-06-08
222,12183,SO59226,34.99,2025-06-01,2025-06-08
528,23294,SO59227,4.99,2025-06-01,2025-06-08
536,23294,SO59227,29.99,2025-06-01,2025-06-08
480,23294,SO59227,2.29,2025-06-01,2025-06-08
528,12969,SO59228,4.99,2025-06-01,2025-06-08
536,12969,SO59228,29.99,2025-06-01,2025-06-08
480,12969,SO59228,2.29,2025-06-01,2025-06-08
477,20689,SO59229,4.99,2025-06-01,2025-06-08
478,20689,SO59229,9.99,2025-06-01,2025-06-08
471,20689,SO59229,63.50,2025-06-01,2025-06-08
478,20791,SO59230,9.99,2025-06-01,2025-06-08
485,13867,SO59231,21.98,2025-06-01,2025-06-08
217,13867,SO59231,34.99,2025-06-01,2025-06-08
485,14768,SO59232,21.98,2025-06-01,2025-06-08
214,14768,SO59232,34.99,2025-06-01,2025-06-08
234,14768,SO59232,49.99,2025-06-01,2025-06-08
485,13448,SO59233,21.98,2025-06-01,2025-06-08
539,20179,SO59234,24.99,2025-06-01,2025-06-08
225,12293,SO59235,8.99,2025-06-01,2025-06-08
489,12293,SO59235,53.99,2025-06-01,2025-06-08
477,22497,SO59236,4.99,2025-06-01,2025-06-08
491,22497,SO59236,53.99,2025-06-01,2025-06-08
541,23936,SO59237,28.99,2025-06-01,2025-06-08
530,23936,SO59237,4.99,2025-06-01,2025-06-08
487,23936,SO59237,54.99,2025-06-01,2025-06-08
222,23936,SO59237,34.99,2025-06-01,2025-06-08
541,14839,SO59238,28.99,2025-06-01,2025-06-08
530,14839,SO59238,4.99,2025-06-01,2025-06-08
480,14839,SO59238,2.29,2025-06-01,2025-06-08
537,11161,SO59239,35.00,2025-06-01,2025-06-08
528,11161,SO59239,4.99,2025-06-01,2025-06-08
478,11161,SO59239,9.99,2025-06-01,2025-06-08
477,11161,SO59239,4.99,2025-06-01,2025-06-08
380,20461,SO59240,2443.35,2025-06-01,2025-06-08
479,20461,SO59240,8.99,2025-06-01,2025-06-08
477,20461,SO59240,4.99,2025-06-01,2025-06-08
222,20461,SO59240,34.99,2025-06-01,2025-06-08
588,14497,SO59241,769.49,2025-06-01,2025-06-08
222,14497,SO59241,34.99,2025-06-01,2025-06-08
587,14560,SO59242,769.49,2025-06-01,2025-06-08
476,14560,SO59242,69.99,2025-06-01,2025-06-08
590,14378,SO59243,769.49,2025-06-01,2025-06-08
478,14378,SO59243,9.99,2025-06-01,2025-06-08
477,14378,SO59243,4.99,2025-06-01,2025-06-08
463,14378,SO59243,24.49,2025-06-01,2025-06-08
597,19691,SO59244,539.99,2025-06-01,2025-06-08
535,19691,SO59244,24.99,2025-06-01,2025-06-08
528,19691,SO59244,4.99,2025-06-01,2025-06-08
361,14005,SO59245,2294.99,2025-06-01,2025-06-08
478,14005,SO59245,9.99,2025-06-01,2025-06-08
477,14005,SO59245,4.99,2025-06-01,2025-06-08
481,14005,SO59245,8.99,2025-06-01,2025-06-08
355,13895,SO59246,2319.99,2025-06-01,2025-06-08
485,13895,SO59246,21.98,2025-06-01,2025-06-08
217,13895,SO59246,34.99,2025-06-01,2025-06-08
363,13903,SO59247,2294.99,2025-06-01,2025-06-08
214,13903,SO59247,34.99,2025-06-01,2025-06-08
353,12016,SO59248,2319.99,2025-06-01,2025-06-08
478,12016,SO59248,9.99,2025-06-01,2025-06-08
477,12016,SO59248,4.99,2025-06-01,2025-06-08
359,11956,SO59249,2294.99,2025-06-01,2025-06-08
357,12026,SO59250,2319.99,2025-06-01,2025-06-08
478,12026,SO59250,9.99,2025-06-01,2025-06-08
477,12026,SO59250,4.99,2025-06-01,2025-06-08
473,12026,SO59250,63.50,2025-06-01,2025-06-08
580,20211,SO59251,1700.99,2025-06-01,2025-06-08
490,20211,SO59251,53.99,2025-06-01,2025-06-08
384,24462,SO59252,1120.49,2025-06-01,2025-06-08
488,24462,SO59252,53.99,2025-06-01,2025-06-08
382,25053,SO59253,1120.49,2025-06-01,2025-06-08
225,25053,SO59253,8.99,2025-06-01,2025-06-08
490,25053,SO59253,53.99,2025-06-01,2025-06-08
604,28316,SO59254,539.99,2025-06-01,2025-06-08
567,26579,SO59255,742.35,2025-06-01,2025-06-08
479,26579,SO59255,8.99,2025-06-01,2025-06-08
477,26579,SO59255,4.99,2025-06-01,2025-06-08
222,26579,SO59255,34.99,2025-06-01,2025-06-08
569,26601,SO59256,742.35,2025-06-01,2025-06-08
479,26601,SO59256,8.99,2025-06-01,2025-06-08
477,26601,SO59256,4.99,2025-06-01,2025-06-08
217,26601,SO59256,34.99,2025-06-01,2025-06-08
570,29128,SO59257,742.35,2025-06-01,2025-06-08
541,29128,SO59257,28.99,2025-06-01,2025-06-08
571,29166,SO59258,742.35,2025-06-01,2025-06-08
479,29166,SO59258,8.99,2025-06-01,2025-06-08
477,29166,SO59258,4.99,2025-06-01,2025-06-08
563,12113,SO59259,2384.07,2025-06-01,2025-06-08
541,12113,SO59259,28.99,2025-06-01,2025-06-08
530,12113,SO59259,4.99,2025-06-01,2025-06-08
465,12113,SO59259,24.49,2025-06-01,2025-06-08
563,25284,SO59260,2384.07,2025-06-01,2025-06-08
217,25284,SO59260,34.99,2025-06-01,2025-06-08
561,25404,SO59261,2384.07,2025-06-01,2025-06-08
479,25404,SO59261,8.99,2025-06-01,2025-06-08
477,25404,SO59261,4.99,2025-06-01,2025-06-08
214,25404,SO59261,34.99,2025-06-01,2025-06-08
472,17676,SO59262,63.50,2025-06-01,2025-06-08
605,17676,SO59262,539.99,2025-06-01,2025-06-08
604,18459,SO59263,539.99,2025-06-01,2025-06-08
477,18459,SO59263,4.99,2025-06-01,2025-06-08
479,18459,SO59263,8.99,2025-06-01,2025-06-08
214,18459,SO59263,34.99,2025-06-01,2025-06-08
606,23173,SO59264,539.99,2025-06-01,2025-06-08
477,23173,SO59264,4.99,2025-06-01,2025-06-08
479,23173,SO59264,8.99,2025-06-01,2025-06-08
217,23173,SO59264,34.99,2025-06-01,2025-06-08
584,22256,SO59265,539.99,2025-06-01,2025-06-08
225,22256,SO59265,8.99,2025-06-01,2025-06-08
538,22256,SO59265,21.49,2025-06-01,2025-06-08
388,19414,SO59266,1120.49,2025-06-01,2025-06-08
539,19414,SO59266,24.99,2025-06-01,2025-06-08
384,19473,SO59267,1120.49,2025-06-01,2025-06-08
479,19473,SO59267,8.99,2025-06-01,2025-06-08
477,19473,SO59267,4.99,2025-06-01,2025-06-08
388,20726,SO59268,1120.49,2025-06-01,2025-06-08
479,20726,SO59268,8.99,2025-06-01,2025-06-08
477,20726,SO59268,4.99,2025-06-01,2025-06-08
463,20726,SO59268,24.49,2025-06-01,2025-06-08
564,16603,SO59269,2384.07,2025-06-01,2025-06-08
479,16603,SO59269,8.99,2025-06-01,2025-06-08
477,16603,SO59269,4.99,2025-06-01,2025-06-08
222,16603,SO59269,34.99,2025-06-01,2025-06-08
586,14049,SO59270,742.35,2025-06-01,2025-06-08
479,14049,SO59270,8.99,2025-06-01,2025-06-08
477,14049,SO59270,4.99,2025-06-01,2025-06-08
483,14049,SO59270,120.00,2025-06-01,2025-06-08
574,11457,SO59271,2384.07,2025-06-01,2025-06-08
479,11457,SO59271,8.99,2025-06-01,2025-06-08
477,11457,SO59271,4.99,2025-06-01,2025-06-08
488,11457,SO59271,53.99,2025-06-01,2025-06-08
465,11457,SO59271,24.49,2025-06-01,2025-06-08
355,12237,SO59272,2319.99,2025-06-02,2025-06-09
537,12237,SO59272,35.00,2025-06-02,2025-06-09
222,12237,SO59272,34.99,2025-06-02,2025-06-09
225,12237,SO59272,8.99,2025-06-02,2025-06-09
357,12622,SO59273,2319.99,2025-06-02,2025-06-09
478,12622,SO59273,9.99,2025-06-02,2025-06-09
477,12622,SO59273,4.99,2025-06-02,2025-06-09
363,13782,SO59274,2294.99,2025-06-02,2025-06-09
477,13782,SO59274,4.99,2025-06-02,2025-06-09
478,13782,SO59274,9.99,2025-06-02,2025-06-09
217,13782,SO59274,34.99,2025-06-02,2025-06-09
528,12682,SO59275,4.99,2025-06-02,2025-06-09
535,12682,SO59275,24.99,2025-06-02,2025-06-09
214,12682,SO59275,34.99,2025-06-02,2025-06-09
528,12370,SO59276,4.99,2025-06-02,2025-06-09
485,12370,SO59276,21.98,2025-06-02,2025-06-09
529,16173,SO59277,3.99,2025-06-02,2025-06-09
484,16173,SO59277,7.95,2025-06-02,2025-06-09
490,17245,SO59278,53.99,2025-06-02,2025-06-09
214,15236,SO59279,34.99,2025-06-02,2025-06-09
488,15236,SO59279,53.99,2025-06-02,2025-06-09
214,15583,SO59280,34.99,2025-06-02,2025-06-09
589,13844,SO59281,769.49,2025-06-02,2025-06-09
484,13844,SO59281,7.95,2025-06-02,2025-06-09
582,17770,SO59282,1700.99,2025-06-02,2025-06-09
479,17770,SO59282,8.99,2025-06-02,2025-06-09
477,17770,SO59282,4.99,2025-06-02,2025-06-09
600,11417,SO59283,539.99,2025-06-02,2025-06-09
478,11417,SO59283,9.99,2025-06-02,2025-06-09
214,11417,SO59283,34.99,2025-06-02,2025-06-09
225,11417,SO59283,8.99,2025-06-02,2025-06-09
599,14979,SO59284,539.99,2025-06-02,2025-06-09
535,14979,SO59284,24.99,2025-06-02,2025-06-09
477,14979,SO59284,4.99,2025-06-02,2025-06-09
217,14979,SO59284,34.99,2025-06-02,2025-06-09
595,14960,SO59285,564.99,2025-06-02,2025-06-09
485,14960,SO59285,21.98,2025-06-02,2025-06-09
222,14960,SO59285,34.99,2025-06-02,2025-06-09
595,14944,SO59286,564.99,2025-06-02,2025-06-09
485,14944,SO59286,21.98,2025-06-02,2025-06-09
478,14944,SO59286,9.99,2025-06-02,2025-06-09
595,20891,SO59287,564.99,2025-06-02,2025-06-09
535,20891,SO59287,24.99,2025-06-02,2025-06-09
372,16433,SO59288,2443.35,2025-06-02,2025-06-09
529,16433,SO59288,3.99,2025-06-02,2025-06-09
540,16433,SO59288,32.60,2025-06-02,2025-06-09
214,16433,SO59288,34.99,2025-06-02,2025-06-09
590,13812,SO59289,769.49,2025-06-02,2025-06-09
234,13812,SO59289,49.99,2025-06-02,2025-06-09
530,11520,SO59290,4.99,2025-06-02,2025-06-09
479,11520,SO59290,8.99,2025-06-02,2025-06-09
530,28085,SO59291,4.99,2025-06-02,2025-06-09
538,11331,SO59292,21.49,2025-06-02,2025-06-09
529,11331,SO59292,3.99,2025-06-02,2025-06-09
480,11331,SO59292,2.29,2025-06-02,2025-06-09
541,27638,SO59293,28.99,2025-06-02,2025-06-09
530,27638,SO59293,4.99,2025-06-02,2025-06-09
480,27638,SO59293,2.29,2025-06-02,2025-06-09
535,26507,SO59294,24.99,2025-06-02,2025-06-09
480,26507,SO59294,2.29,2025-06-02,2025-06-09
535,25854,SO59295,24.99,2025-06-02,2025-06-09
480,25854,SO59295,2.29,2025-06-02,2025-06-09
536,12140,SO59296,29.99,2025-06-02,2025-06-09
480,12140,SO59296,2.29,2025-06-02,2025-06-09
478,21900,SO59297,9.99,2025-06-02,2025-06-09
477,21900,SO59297,4.99,2025-06-02,2025-06-09
487,21900,SO59297,54.99,2025-06-02,2025-06-09
478,15816,SO59298,9.99,2025-06-02,2025-06-09
477,15816,SO59298,4.99,2025-06-02,2025-06-09
487,15816,SO59298,54.99,2025-06-02,2025-06-09
477,11277,SO59299,4.99,2025-06-02,2025-06-09
478,11277,SO59299,9.99,2025-06-02,2025-06-09
481,11277,SO59299,8.99,2025-06-02,2025-06-09
487,11277,SO59299,54.99,2025-06-02,2025-06-09
476,19851,SO59300,69.99,2025-06-02,2025-06-09
488,19851,SO59300,53.99,2025-06-02,2025-06-09
476,19707,SO59301,69.99,2025-06-02,2025-06-09
225,19707,SO59301,8.99,2025-06-02,2025-06-09
474,19692,SO59302,69.99,2025-06-02,2025-06-09
467,19692,SO59302,24.49,2025-06-02,2025-06-09
475,19153,SO59303,69.99,2025-06-02,2025-06-09
477,26185,SO59304,4.99,2025-06-02,2025-06-09
225,26185,SO59304,8.99,2025-06-02,2025-06-09
491,26185,SO59304,53.99,2025-06-02,2025-06-09
528,16234,SO59305,4.99,2025-06-02,2025-06-09
482,16234,SO59305,8.99,2025-06-02,2025-06-09
477,24947,SO59306,4.99,2025-06-02,2025-06-09
217,24947,SO59306,34.99,2025-06-02,2025-06-09
528,14592,SO59307,4.99,2025-06-02,2025-06-09
528,17706,SO59308,4.99,2025-06-02,2025-06-09
535,17706,SO59308,24.99,2025-06-02,2025-06-09
484,17706,SO59308,7.95,2025-06-02,2025-06-09
225,11473,SO59309,8.99,2025-06-02,2025-06-09
489,11473,SO59309,53.99,2025-06-02,2025-06-09
536,16434,SO59310,29.99,2025-06-02,2025-06-09
528,16434,SO59310,4.99,2025-06-02,2025-06-09
217,16434,SO59310,34.99,2025-06-02,2025-06-09
529,19519,SO59311,3.99,2025-06-02,2025-06-09
222,19519,SO59311,34.99,2025-06-02,2025-06-09
536,17737,SO59312,29.99,2025-06-02,2025-06-09
536,20908,SO59313,29.99,2025-06-02,2025-06-09
528,20908,SO59313,4.99,2025-06-02,2025-06-09
214,20908,SO59313,34.99,2025-06-02,2025-06-09
225,20908,SO59313,8.99,2025-06-02,2025-06-09
477,20967,SO59314,4.99,2025-06-02,2025-06-09
536,18628,SO59315,29.99,2025-06-02,2025-06-09
528,18628,SO59315,4.99,2025-06-02,2025-06-09
217,18628,SO59315,34.99,2025-06-02,2025-06-09
228,18628,SO59315,49.99,2025-06-02,2025-06-09
225,18628,SO59315,8.99,2025-06-02,2025-06-09
530,12835,SO59316,4.99,2025-06-02,2025-06-09
214,12835,SO59316,34.99,2025-06-02,2025-06-09
530,15441,SO59317,4.99,2025-06-02,2025-06-09
214,15441,SO59317,34.99,2025-06-02,2025-06-09
528,11312,SO59318,4.99,2025-06-02,2025-06-09
537,11312,SO59318,35.00,2025-06-02,2025-06-09
374,20476,SO59319,2443.35,2025-06-02,2025-06-09
477,20476,SO59319,4.99,2025-06-02,2025-06-09
479,20476,SO59319,8.99,2025-06-02,2025-06-09
487,20476,SO59319,54.99,2025-06-02,2025-06-09
482,20476,SO59319,8.99,2025-06-02,2025-06-09
592,19696,SO59320,564.99,2025-06-02,2025-06-09
528,19696,SO59320,4.99,2025-06-02,2025-06-09
535,19696,SO59320,24.99,2025-06-02,2025-06-09
480,19696,SO59320,2.29,2025-06-02,2025-06-09
599,15901,SO59321,539.99,2025-06-02,2025-06-09
490,15901,SO59321,53.99,2025-06-02,2025-06-09
355,13885,SO59322,2319.99,2025-06-02,2025-06-09
485,13885,SO59322,21.98,2025-06-02,2025-06-09
214,13885,SO59322,34.99,2025-06-02,2025-06-09
463,13885,SO59322,24.49,2025-06-02,2025-06-09
363,14239,SO59323,2294.99,2025-06-02,2025-06-09
361,14006,SO59324,2294.99,2025-06-02,2025-06-09
569,12402,SO59325,742.35,2025-06-02,2025-06-09
214,12402,SO59325,34.99,2025-06-02,2025-06-09
560,12459,SO59326,1214.85,2025-06-02,2025-06-09
217,12459,SO59326,34.99,2025-06-02,2025-06-09
390,24461,SO59327,1120.49,2025-06-02,2025-06-09
